ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;01;Education;F;3
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;01;Education;M;1
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;02;Arts and humanities;F;17
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;02;Arts and humanities;M;6
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;03;Social sciences, journalism and information;F;2
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;03;Social sciences, journalism and information;M;1
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;04;Business, administration and law;F;20
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;04;Business, administration and law;M;12
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;3
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;F;1
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;M;1
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;09;Health and welfare;F;8
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Vecchio Ordinamento;09;Health and welfare;M;3
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;01;Education;F;100
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;01;Education;M;10
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;02;Arts and humanities;F;255
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;02;Arts and humanities;M;73
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;03;Social sciences, journalism and information;F;353
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;03;Social sciences, journalism and information;M;194
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;04;Business, administration and law;F;48
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;04;Business, administration and law;M;51
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;05;Natural sciences, mathematics and statistics;F;117
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;05;Natural sciences, mathematics and statistics;M;97
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;06;Information and Communication Technologies (ICTs);M;3
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;07;Engineering, manufacturing and construction;F;96
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;07;Engineering, manufacturing and construction;M;230
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;09;Health and welfare;F;127
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;09;Health and welfare;M;41
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;01;Education;F;1
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;02;Arts and humanities;F;116
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;02;Arts and humanities;M;37
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;03;Social sciences, journalism and information;F;171
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;03;Social sciences, journalism and information;M;95
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;04;Business, administration and law;F;56
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;04;Business, administration and law;M;38
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;106
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;85
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;90
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;202
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;09;Health and welfare;F;12
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;09;Health and welfare;M;1
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;81
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;35
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;160
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;71
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;01;Education;F;105
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;01;Education;M;2
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;02;Arts and humanities;F;7
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;02;Arts and humanities;M;8
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;03;Social sciences, journalism and information;F;7
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;03;Social sciences, journalism and information;M;9
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;04;Business, administration and law;F;7
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;04;Business, administration and law;M;5
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;F;3
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;2
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;4
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;7
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;09;Health and welfare;F;7
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;09;Health and welfare;M;3
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;02;Arts and humanities;F;270
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;02;Arts and humanities;M;62
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;03;Social sciences, journalism and information;F;126
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;03;Social sciences, journalism and information;M;96
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;04;Business, administration and law;F;168
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;04;Business, administration and law;M;122
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;05;Natural sciences, mathematics and statistics;F;41
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;05;Natural sciences, mathematics and statistics;M;49
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;06;Information and Communication Technologies (ICTs);F;14
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;06;Information and Communication Technologies (ICTs);M;46
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;07;Engineering, manufacturing and construction;F;83
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;07;Engineering, manufacturing and construction;M;201
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;70
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;79
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;09;Health and welfare;F;247
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;09;Health and welfare;M;81
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;10;Services;F;77
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea;10;Services;M;44
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;02;Arts and humanities;F;144
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;02;Arts and humanities;M;23
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;03;Social sciences, journalism and information;F;59
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;03;Social sciences, journalism and information;M;26
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;04;Business, administration and law;F;89
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;04;Business, administration and law;M;58
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;24
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;19
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;4
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;27
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;67
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;177
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;21
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;41
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;09;Health and welfare;F;16
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;09;Health and welfare;M;11
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;10;Services;F;5
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale;10;Services;M;17
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;39
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;27
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;52
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;18
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;01;Education;F;123
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;01;Education;M;2
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;02;Arts and humanities;F;8
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;03;Social sciences, journalism and information;F;2
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;04;Business, administration and law;F;4
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;04;Business, administration and law;M;1
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;F;1
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;06;Information and Communication Technologies (ICTs);F;1
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;3
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;8
2013;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;M;1
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;01;Education;F;356
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;01;Education;M;26
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;02;Arts and humanities;F;728
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;02;Arts and humanities;M;259
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;03;Social sciences, journalism and information;F;1070
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;03;Social sciences, journalism and information;M;475
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;04;Business, administration and law;F;278
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;04;Business, administration and law;M;183
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;05;Natural sciences, mathematics and statistics;F;386
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;05;Natural sciences, mathematics and statistics;M;341
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;06;Information and Communication Technologies (ICTs);F;5
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;06;Information and Communication Technologies (ICTs);M;59
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;07;Engineering, manufacturing and construction;F;237
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;07;Engineering, manufacturing and construction;M;1062
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;189
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;233
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;09;Health and welfare;F;956
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;09;Health and welfare;M;317
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;10;Services;F;160
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea;10;Services;M;72
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;01;Education;F;117
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;01;Education;M;28
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;02;Arts and humanities;F;319
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;02;Arts and humanities;M;147
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;03;Social sciences, journalism and information;F;916
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;03;Social sciences, journalism and information;M;282
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;04;Business, administration and law;F;102
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;04;Business, administration and law;M;61
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;242
2013;02801;Padova - Universit  degli studi;Veneto;NORD-EST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;274
